Orientation Sensor Raw Data Test

Current Temperature: 29 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
4.13	1.01	-24.36	-17.87	4.69	-13.88	11.19	51.56	-64.19	-3.54	-4.47	-27.01	7.68	5.48	2.65	0.7893	-0.5463	0.2647	-0.0926	3	0	0	3
4.19	2.89	-21.47	-21.50	9.69	-6.56	30.25	61.69	-57.44	-4.50	-1.14	-24.26	8.63	3.91	2.49	0.7626	-0.5994	0.0778	-0.2304	3	0	0	3
-28.52	23.29	-39.21	-21.37	9.25	-0.69	73.12	26.00	5.56	-32.82	24.15	-47.98	4.29	-0.86	8.77	0.7286	-0.0201	-0.2925	-0.6190	3	0	0	3
6.79	-2.55	-11.86	-19.56	12.50	0.75	49.94	13.94	59.94	0.98	6.05	-19.55	2.36	-8.24	4.76	0.7842	0.0958	-0.5248	-0.3170	3	0	0	3
1.55	-3.18	1.45	-2.88	18.25	11.88	359.69	-19.50	77.87	4.32	3.35	0.11	-3.28	-9.03	1.93	0.7693	0.2305	-0.5945	0.0402	3	0	0	3
-1.01	-3.18	0.23	10.06	14.25	15.38	311.69	-54.31	82.56	7.06	2.68	-1.20	-7.96	-5.66	0.73	0.6520	0.3577	-0.5842	0.3252	3	0	0	3
-3.73	-3.16	1.33	16.06	5.38	16.25	289.56	-70.87	72.25	6.20	0.19	0.42	-9.26	-3.05	0.97	0.6067	0.3891	-0.5398	0.4349	3	0	0	3
-1.12	-6.26	-4.40	17.56	4.25	15.06	286.88	-58.94	66.56	7.43	-1.50	-7.56	-8.40	-4.63	2.00	0.6245	0.2429	-0.5790	0.4644	3	0	0	3
-0.96	-12.59	-9.98	19.37	5.00	11.06	274.56	-50.88	60.69	6.55	-8.08	-14.28	-7.61	-5.39	3.02	0.5757	0.1180	-0.5627	0.5814	3	0	0	3
-5.83	-18.25	-15.64	21.19	-5.06	6.38	229.88	-61.44	17.56	2.78	-16.83	-20.11	-8.64	-1.15	4.47	0.2740	0.1380	-0.4911	0.8152	3	0	0	3
-8.42	-19.99	-33.06	16.87	-16.69	-1.00	189.81	-51.94	9.69	-0.69	-18.97	-39.01	-7.72	-1.01	5.95	0.0565	-0.0485	-0.4106	0.9088	3	0	0	3
-39.22	-39.22	-4.66	7.50	-16.25	-14.25	168.06	-18.87	-1.88	-36.05	-39.53	-16.42	-3.17	0.30	9.27	-0.1398	0.1379	-0.0565	0.9789	3	0	0	3
-7.44	2.36	-39.22	-15.00	-18.06	2.75	145.06	23.19	-30.00	-12.21	-2.37	-46.94	3.86	4.50	7.80	-0.2573	0.2757	0.0982	0.9210	3	0	0	3
-23.34	14.36	-6.27	-11.38	-19.56	-2.25	146.19	18.00	-34.94	-29.88	7.48	-20.33	2.88	5.41	7.64	-0.3022	0.3005	0.0107	0.9045	3	0	0	3
-15.80	-37.86	37.76	-15.69	-17.75	-1.06	140.38	17.87	-22.12	-18.81	-41.38	29.12	3.01	3.51	8.64	-0.3509	0.2502	0.0881	0.8981	3	0	0	3
-16.84	-2.07	-38.95	-16.37	-15.25	-0.69	125.56	17.50	-31.12	-8.86	-5.86	-46.44	2.95	4.84	8.00	-0.4391	0.3221	0.0358	0.8379	3	0	0	3
-36.57	8.97	-22.45	-19.25	-13.50	-0.69	120.75	22.94	-31.56	-28.69	2.44	-39.29	3.17	4.81	7.93	-0.4878	0.2756	0.0063	0.8282	3	0	0	3
-38.86	5.33	39.22	-19.25	-13.06	-4.69	111.87	22.44	-32.06	-42.60	0.51	31.54	3.74	4.81	7.67	-0.5367	0.3197	0.0252	0.7805	3	0	0	3
-15.29	22.72	39.12	-20.37	-10.19	-1.06	108.12	21.81	-36.50	23.23	-24.81	31.89	3.65	5.41	7.31	-0.5452	0.3680	-0.0278	0.7527	3	0	0	3
36.10	-31.56	37.30	-20.69	-10.50	-4.69	108.81	19.19	-35.75	-10.32	7.24	31.96	2.89	5.92	7.25	-0.5479	0.3658	-0.1027	0.7453	3	0	0	3
16.53	2.14	-39.22	-19.69	-10.50	-9.00	108.94	14.38	-28.75	14.10	-2.43	-47.55	2.43	4.57	8.32	-0.5264	0.3245	0.0367	0.7850	3	0	0	3
11.95	-2.89	-39.10	-18.56	-13.50	2.06	141.06	52.00	-22.87	2.33	-5.73	-43.36	7.72	2.35	5.56	-0.2628	0.2712	0.4257	0.8223	3	0	0	3
4.12	-2.45	-13.93	-13.50	-17.50	5.25	165.69	76.37	-48.31	-5.40	-4.17	-15.46	9.55	1.73	1.37	-0.0640	0.1784	0.6489	0.7369	3	0	0	3
2.65	-2.16	-4.79	-9.75	-20.06	4.06	190.56	74.12	-119.75	-6.91	-4.07	-4.55	9.43	2.32	-1.33	0.0839	0.0987	0.7582	0.6390	3	0	0	3
2.49	-1.78	-8.97	-8.06	-21.06	2.06	217.88	61.88	-132.06	-6.15	-5.21	-5.88	8.65	3.42	-3.09	0.2185	0.0204	0.8165	0.5341	3	0	0	3
2.72	-2.27	-6.02	-6.69	-21.50	-2.88	249.38	50.50	-128.63	-4.84	-7.14	-2.13	7.49	4.94	-3.93	0.3377	-0.0410	0.8389	0.4249	3	0	0	3
3.79	-2.39	-19.12	-6.69	-21.75	-7.19	292.63	36.88	-120.81	-2.74	-9.75	-17.93	5.88	6.73	-4.01	0.4753	-0.1273	0.8289	0.2661	3	0	0	3
3.43	-3.49	-30.59	-8.06	-18.75	-12.38	344.94	21.37	-110.87	0.18	-11.13	-19.56	3.57	8.53	-3.25	0.5807	-0.2323	0.7795	0.0330	3	0	0	3
4.46	-2.80	-33.24	-10.56	-16.00	-12.69	27.50	8.94	-99.19	3.08	-12.57	-31.26	1.43	9.60	-1.37	0.6475	-0.3059	0.6670	-0.2058	3	0	0	3
5.18	-4.23	-38.06	-14.19	-12.69	-11.88	58.94	3.63	-76.06	4.56	-13.73	-40.41	0.62	9.50	2.35	0.6822	-0.3530	0.4781	-0.4260	3	0	0	3
3.83	-2.29	-33.52	-19.37	-10.50	-7.69	85.06	10.38	-57.00	2.02	-10.14	-37.83	1.77	8.09	5.24	0.6301	-0.4067	0.2372	-0.6174	3	0	0	3
1.57	-1.07	-16.26	-22.19	-8.69	-1.06	104.00	23.75	-46.25	-2.38	-7.56	-22.45	3.95	6.48	6.19	0.5378	-0.4285	0.0134	-0.7260	3	0	0	3
0.43	-0.25	-4.90	-20.06	-11.25	4.00	118.06	33.81	-42.69	-5.09	-5.75	-10.44	5.46	5.52	5.98	0.4492	-0.4255	-0.1197	-0.7765	3	0	0	3
-0.01	0.03	-1.73	-19.25	-12.69	6.00	127.19	35.50	-38.19	-5.71	-4.90	-8.00	5.69	4.93	6.27	0.3941	-0.3826	-0.1680	-0.8186	3	0	0	3
-0.30	0.08	-1.28	-18.19	-16.00	2.50	134.31	31.44	-33.25	-5.36	-4.45	-8.52	5.03	4.57	7.06	0.3544	-0.3316	-0.1513	-0.8611	3	0	0	3
-1.00	-0.10	-5.02	-16.37	-17.37	0.56	138.88	16.81	-28.50	-3.84	-4.58	-13.27	2.84	4.48	8.24	0.3312	-0.2659	-0.0374	-0.9045	3	0	0	3
-2.65	-0.32	-10.84	-12.38	-18.75	-5.69	144.69	-2.19	-27.00	-2.18	-4.90	-20.39	-0.38	4.45	8.72	0.2844	-0.2065	0.1247	-0.9279	3	0	0	3
-2.33	-0.66	-16.26	-5.19	-21.00	-8.50	152.00	-32.00	-28.12	2.86	-4.58	-23.59	-5.20	3.92	7.32	0.2095	-0.1086	0.3859	-0.8918	3	0	0	3
-3.20	-3.57	-31.18	7.75	-20.25	-8.50	156.63	-77.75	-16.31	6.38	-4.15	-33.17	-9.58	0.58	1.98	0.1469	0.1644	0.6756	-0.7035	3	0	0	3
-4.27	-9.87	-12.25	20.75	-10.56	-5.50	153.13	-55.63	149.25	3.54	-7.48	-7.83	-8.06	-2.93	-4.75	0.1197	0.4901	0.6971	-0.5095	3	0	0	3
-1.64	-4.30	-13.30	20.69	-3.69	-9.00	152.06	-68.00	111.12	7.44	-0.88	-11.98	-9.15	-3.34	-1.09	0.1710	0.3837	0.6118	-0.6702	3	0	0	3
-2.59	-2.70	-22.34	12.75	-13.88	-12.06	149.50	-72.19	-3.81	6.74	-2.90	-25.34	-9.33	0.20	2.99	0.2183	0.0826	0.5511	-0.8011	3	0	0	3
-39.20	-19.05	0.88	2.69	-20.37	-10.56	161.63	-24.62	-26.19	-25.69	-6.02	2.95	-4.08	3.94	7.99	0.1172	-0.4026	0.0579	-0.9060	3	0	0	3
8.17	-9.01	-23.72	-0.56	-23.25	1.06	180.25	-22.87	-36.44	11.99	-14.38	-30.99	-3.81	5.36	7.26	-0.0530	-0.2782	0.1950	-0.9390	3	0	0	3
8.21	-2.68	-32.79	9.50	-21.87	-4.25	202.38	-13.19	-16.44	10.45	-5.39	-41.95	-2.23	2.70	9.15	-0.2240	-0.1174	0.0416	-0.9666	3	0	0	3
4.98	-2.13	-18.95	8.50	-16.37	-14.75	217.25	14.13	-4.44	2.58	-2.87	-28.43	2.39	0.74	9.47	-0.3333	0.0225	-0.1680	-0.9274	3	0	0	3
4.16	-1.00	-14.38	4.06	-14.19	-17.19	231.06	44.00	-9.88	-2.15	-2.63	-23.36	6.81	1.20	6.94	-0.4089	0.1143	-0.4090	-0.8077	3	0	0	3
12.21	0.05	-14.76	-4.56	-12.06	-19.56	253.81	65.37	-32.69	3.29	-2.14	-18.19	8.96	2.22	3.29	-0.5080	0.2468	-0.5338	-0.6293	3	0	0	3
5.84	-0.75	-9.42	-8.19	-9.56	-19.56	268.06	66.87	-25.12	-3.17	-2.39	-12.90	9.02	1.63	3.48	-0.5829	0.3219	-0.4542	-0.5919	3	0	0	3
3.51	-2.74	-3.41	-6.00	-4.00	-21.50	271.50	64.00	-25.94	-5.79	-4.90	-8.18	8.80	1.96	3.85	-0.6085	0.3006	-0.4626	-0.5704	3	0	0	3
4.14	-4.29	-33.66	-5.25	-4.75	-21.06	298.25	52.63	-41.31	-3.65	-8.21	-38.13	7.79	3.92	4.46	-0.7714	0.2900	-0.4176	-0.3828	3	0	0	3
7.08	-2.33	-30.03	-8.88	2.06	-20.25	349.25	39.94	-53.88	0.29	-9.08	-34.99	6.29	6.07	4.43	-0.8441	0.3557	-0.3994	-0.0378	3	0	0	3
6.16	0.12	-30.32	-18.25	0.25	-14.06	33.25	32.56	-76.12	0.88	-7.89	-32.30	5.28	8.02	1.98	-0.7096	0.5145	-0.4077	0.2559	3	0	0	3
3.56	-1.03	-25.72	-22.25	-4.25	1.00	71.94	26.87	-96.12	-0.87	-9.72	-24.78	4.44	8.69	-0.94	-0.5069	0.6869	-0.3128	0.4164	3	0	0	3
12.62	34.51	-4.75	-20.06	-5.69	10.75	96.06	33.19	-102.06	6.24	18.26	-2.43	5.37	8.02	-1.71	-0.4892	0.7369	-0.0287	0.4656	3	0	0	3
-1.13	-0.60	-17.55	-22.87	-0.06	6.06	72.69	45.69	-42.81	-8.15	-5.26	-22.57	7.02	4.65	5.01	-0.7339	0.4464	0.0180	0.5115	3	0	0	3
-1.13	0.18	-16.03	-21.50	3.88	-7.56	61.94	13.94	-13.56	-21.81	1.22	-16.02	2.36	2.24	9.24	-0.8276	0.0613	-0.0707	0.5535	3	0	0	3
-9.58	-39.22	39.17	-21.50	-4.00	-8.25	118.37	26.44	-11.25	-13.95	-40.93	30.56	4.37	1.71	8.60	-0.4846	0.3444	0.0510	0.8026	3	0	0	3
-9.80	8.48	-39.22	-18.87	-12.69	5.75	120.50	9.38	-48.75	-4.81	-7.69	-43.32	1.60	7.27	6.37	-0.4191	0.4124	-0.1337	0.7977	3	0	0	3
-17.38	11.15	-39.16	-13.88	-20.00	1.50	130.38	7.44	-50.50	-18.65	3.64	-45.35	1.27	7.50	6.18	-0.3895	0.3908	-0.1353	0.8229	3	0	0	3
16.48	-8.32	-31.54	-15.00	-18.06	0.25	134.19	2.25	-37.25	9.23	-11.24	-29.24	0.38	5.93	7.79	-0.3751	0.2898	-0.0747	0.8773	3	0	0	3
2.80	-7.47	-22.22	-16.00	-15.19	-5.88	129.06	18.44	-10.56	-0.84	-8.15	-31.03	3.19	1.38	9.16	-0.4387	0.0930	0.1512	0.8809	3	0	0	3
-8.94	-39.22	24.81	-20.37	-8.38	-8.56	113.25	19.50	23.94	-12.22	-35.46	16.36	3.27	-3.75	8.44	-0.6293	-0.1512	0.2003	0.7355	3	0	0	3
11.58	32.32	-35.23	-21.75	8.69	2.69	58.50	44.44	-20.69	-1.76	20.97	-45.36	6.87	2.47	6.54	-0.7930	0.3420	0.0418	0.5025	3	0	0	3
4.48	0.17	-9.70	-23.19	0.25	2.25	93.37	43.06	-53.38	-2.21	-5.56	-13.97	6.70	5.74	4.26	-0.5541	0.5408	0.0541	0.6305	3	0	0	3
6.52	6.50	-2.47	-16.69	-10.88	11.25	126.00	22.31	-81.94	5.24	1.52	4.75	3.72	8.98	1.27	-0.3061	0.6944	-0.0610	0.6484	3	0	0	3
-39.22	-32.93	-17.79	-15.56	-15.56	4.19	126.69	-10.69	-29.44	-35.28	-16.31	-46.20	-1.81	4.73	8.39	-0.4982	0.2534	-0.1677	0.8121	2	0	0	3
1.59	-4.85	-10.35	-21.00	-5.00	-7.88	81.25	20.62	-10.06	-1.85	-6.46	-19.38	3.45	1.60	9.03	-0.7761	0.1659	0.0929	0.6013	2	0	0	3
-0.79	-1.12	-12.92	-19.56	9.06	-7.88	56.50	0.00	24.06	-4.14	-0.18	-18.59	-0.38	-4.24	8.83	-0.8589	-0.1886	0.1954	0.4341	2	0	0	3
-39.22	-11.17	-39.21	-17.25	14.19	-5.50	53.75	26.62	4.69	-43.62	-10.45	-47.95	4.40	-0.71	8.73	-0.8497	0.4587	-0.0248	0.2588	3	0	0	3
5.99	1.18	-23.73	-17.69	13.75	-1.25	39.13	64.75	-2.75	-4.05	0.69	-23.39	8.87	0.20	4.17	-0.7827	0.5148	0.1874	0.2952	3	0	0	3
11.54	-1.57	4.73	-15.75	13.38	9.75	45.81	77.62	-4.19	4.45	-0.73	4.95	9.58	0.15	2.08	-0.7228	0.5732	0.2199	0.3170	3	0	0	3
19.40	39.22	39.22	-22.69	8.38	2.00	53.88	39.81	-43.38	2.59	33.96	30.95	6.27	5.17	5.47	-0.7959	0.4273	-0.1221	0.4111	3	0	0	3
-6.90	1.66	-38.45	-22.37	3.56	-6.56	53.44	17.56	-12.50	-5.92	-5.67	-48.26	3.37	1.76	9.03	-0.9042	0.1780	0.0043	0.3881	3	0	0	3
2.45	-4.34	-19.16	-14.00	16.25	-8.19	20.44	21.94	18.62	-1.58	-0.62	-27.37	3.66	-2.90	8.61	-0.9498	0.1615	0.2308	0.1362	3	0	0	3
-39.22	-39.22	39.22	-5.25	22.06	-0.25	357.88	0.69	55.19	-39.34	-31.17	33.62	0.12	-8.05	5.59	-0.8817	-0.0192	0.4619	-0.0948	3	0	0	3
10.97	7.66	-38.70	6.56	18.87	-9.25	328.69	20.37	23.31	25.87	-0.45	-43.18	3.41	-3.64	8.43	-0.9146	0.3121	0.0984	-0.2374	3	0	0	3
31.92	38.34	-26.23	-4.69	18.50	-14.00	355.50	41.50	-22.75	25.42	35.49	-32.99	6.50	2.84	6.76	-0.8958	0.4009	-0.1896	0.0295	3	0	0	3
-13.43	22.88	7.29	-19.50	8.50	-9.38	55.88	18.25	0.00	-39.55	24.40	4.01	3.07	0.00	9.31	-0.8290	0.0797	0.1110	0.5423	2	0	0	3
11.25	1.69	-12.48	-18.37	12.06	-9.75	37.50	17.12	21.06	1.21	-1.60	-23.97	2.89	-3.37	8.74	-0.9239	0.0862	0.2372	0.2877	2	0	0	3
1.49	-9.22	-11.29	-7.50	21.87	1.50	7.88	6.63	51.06	-0.53	-5.32	-17.76	1.13	-7.57	6.12	-0.8882	0.0142	0.4582	0.0293	2	0	0	3
-30.77	31.33	-39.22	10.88	19.69	6.19	311.00	17.81	14.13	-40.77	26.48	-48.27	3.00	-2.28	9.05	-0.9002	0.2169	0.0512	-0.3742	3	0	0	3
18.04	18.80	-16.63	-0.25	14.25	-19.56	343.25	22.75	-17.12	14.24	16.14	-25.27	3.52	2.83	8.69	-0.9595	0.1974	-0.2000	-0.0174	2	0	0	3
15.80	17.82	-27.90	-16.87	5.19	-14.50	29.94	40.69	-61.00	9.40	11.31	-31.50	6.39	6.50	3.60	-0.7788	0.5106	-0.2692	0.2455	2	0	0	3
-32.45	10.78	-39.22	-20.19	2.19	-12.88	71.75	-5.75	21.87	-17.48	22.03	-48.27	-0.98	-3.63	9.05	-0.7983	-0.1435	0.1697	0.5597	2	0	0	3
5.44	-14.03	-2.58	-19.50	11.25	-8.25	56.13	12.19	40.88	4.45	-8.23	-8.78	2.07	-6.27	7.24	-0.8348	-0.0591	0.3598	0.4125	2	0	0	3
-29.86	-39.22	39.12	-7.50	21.75	-0.75	10.25	-17.56	40.81	-36.26	-33.10	32.14	-2.96	-6.11	7.07	-0.9458	-0.2261	0.2306	-0.0345	2	0	0	3
-0.33	1.39	-30.09	0.37	16.37	-15.56	351.13	26.75	0.12	30.34	-7.77	-14.42	4.42	-0.02	8.75	-0.9379	0.3422	-0.0371	-0.0430	2	0	0	3
8.93	20.35	-35.60	-15.75	3.06	-15.56	48.88	14.81	-53.38	6.42	12.74	-41.25	2.48	7.79	5.40	-0.7555	0.3663	-0.3407	0.4230	2	0	0	3
-29.04	10.60	-39.22	-22.69	-3.06	-5.56	81.12	-15.44	22.12	-22.80	26.36	-47.98	-2.61	-3.56	8.75	-0.7180	-0.2695	0.0875	0.6358	1	0	0	3
4.54	-1.45	-10.93	-18.37	8.38	-11.75	76.75	8.75	30.44	1.44	3.56	-19.97	1.50	-4.91	8.35	-0.7682	-0.0675	0.2696	0.5767	1	0	0	3
25.48	-31.85	26.92	-19.06	11.69	-4.75	54.56	18.87	34.38	24.18	-26.97	25.24	3.18	-5.24	7.65	-0.8828	-0.0051	0.2322	0.4083	2	0	0	3
-13.59	24.20	-39.22	-10.00	7.00	-18.25	25.50	2.44	-6.63	-16.11	22.31	-48.99	0.18	0.78	9.77	-0.9687	0.0019	-0.0688	0.2384	3	0	0	3
12.94	2.36	-14.36	-11.69	11.69	-15.19	43.50	6.38	-9.63	11.85	0.72	-23.96	1.09	1.63	9.60	-0.9120	0.1198	-0.0765	0.3848	2	0	0	3
39.22	39.22	34.83	-19.87	2.56	-10.50	71.44	9.69	-40.44	37.56	32.94	27.48	1.65	6.27	7.35	-0.7732	0.0928	-0.1676	0.6045	2	0	0	3
4.84	-9.28	-18.79	-9.19	9.69	-18.00	48.63	-22.25	17.12	4.70	-5.76	-27.98	-3.71	-2.68	8.66	-0.9052	-0.2379	0.0576	0.3476	2	0	0	3
1.14	-4.66	-14.14	-2.00	19.87	-10.56	12.38	-24.12	23.87	5.16	-1.03	-22.32	-4.01	-3.62	8.17	-0.9512	-0.2312	0.1951	0.0604	2	0	0	3
0.57	-5.07	-11.13	5.56	22.69	-4.00	346.13	-25.75	35.38	4.92	1.45	-17.86	-4.26	-5.12	7.19	-0.9161	-0.1897	0.3236	-0.1412	3	0	0	3
-1.32	-7.64	-10.55	11.38	19.50	2.19	321.00	-31.50	44.38	3.80	-1.79	-16.52	-5.12	-5.85	5.97	-0.8230	-0.1627	0.4266	-0.3380	3	0	0	3
-2.84	-6.91	-19.01	18.87	13.25	5.38	281.38	-45.13	47.88	4.10	-1.78	-23.65	-6.95	-5.13	4.63	-0.6275	-0.1107	0.5106	-0.5773	3	0	0	3
-4.59	-7.46	-21.91	23.19	1.69	4.19	251.50	-47.38	56.63	2.81	-2.22	-26.70	-7.14	-5.64	3.64	-0.4637	0.0693	0.5536	-0.6883	3	0	0	3
-4.69	-12.62	-27.75	25.00	2.06	-3.19	236.50	-27.06	56.69	-0.22	-5.32	-32.55	-4.46	-7.29	4.79	-0.3864	0.2776	0.3980	-0.7844	3	0	0	3
-3.85	-11.97	-26.74	16.25	-1.06	-16.87	199.94	-14.75	36.75	-1.21	-5.23	-30.20	-2.50	-5.67	7.59	-0.1006	0.2791	0.1630	-0.9410	3	0	0	3
-0.29	-3.80	-21.22	5.06	-5.06	-21.50	156.38	-22.37	39.38	3.44	1.94	-28.23	-3.86	-5.73	6.95	0.2573	0.3851	0.1423	-0.8748	3	0	0	3
-39.22	-37.96	-5.65	5.69	5.75	-21.50	128.50	-13.94	33.75	-36.85	-17.21	-21.09	-2.36	-5.29	7.90	0.4647	0.0350	-0.0267	-0.8844	3	0	0	3
4.12	-1.65	-15.74	-13.75	-14.06	-12.19	139.44	14.13	-2.56	0.29	0.47	-15.80	2.40	0.42	9.49	0.3094	-0.0773	-0.1447	-0.9367	3	0	0	3
3.34	0.23	-9.61	-13.06	-18.06	-6.75	162.94	37.19	-10.81	-2.58	-1.23	-17.28	6.09	1.56	7.51	0.1010	-0.1335	-0.3374	-0.9263	3	0	0	3
38.78	39.22	18.28	-4.38	-22.06	-3.69	202.50	32.63	-43.69	33.49	33.51	12.31	5.29	5.70	5.96	-0.2313	-0.2889	-0.2583	-0.8924	3	0	0	3
-9.86	-19.62	-39.22	16.56	-3.00	-17.37	209.63	-8.31	32.19	-9.57	-16.01	-47.33	-1.41	-5.16	8.21	-0.1841	0.2494	0.1434	-0.9399	3	0	0	3
-6.26	-11.08	-30.09	8.88	-6.56	-21.19	160.25	-36.81	49.00	-0.39	-5.16	-35.24	-6.04	-6.04	4.80	0.2298	0.4606	0.2699	-0.8138	3	0	0	3
-30.83	39.22	-39.22	5.25	6.50	-22.37	120.81	-1.81	-9.50	-30.51	37.59	-48.89	-0.31	1.62	9.66	0.4805	-0.1202	0.0568	-0.8669	3	0	0	3
6.10	-2.42	-19.38	-12.38	-17.00	-8.38	146.81	12.13	-11.75	4.03	-4.38	-28.76	2.06	1.95	9.38	0.2390	-0.1294	-0.1064	-0.9565	3	0	0	3
5.44	0.62	-8.27	-8.75	-20.25	-6.00	176.25	32.75	-14.94	0.27	-0.91	-13.84	5.31	2.12	7.96	0.0010	-0.1194	-0.2963	-0.9476	3	0	0	3
-23.58	17.18	-39.22	8.19	-21.00	-2.88	228.38	-6.00	13.25	-22.55	19.42	-48.71	-1.02	-2.23	9.49	-0.4119	0.2612	0.1604	-0.8582	2	0	0	3
-9.58	-19.66	-26.72	14.56	-7.56	-16.19	196.94	-30.50	39.75	-4.60	-14.25	-33.21	-4.98	-5.40	6.48	-0.0492	0.2878	0.3492	-0.8904	2	0	0	3
-2.02	-7.96	-25.59	9.19	-6.19	-19.25	141.50	-47.88	50.06	-0.21	-7.87	-24.54	-7.27	-5.04	4.22	0.3152	0.4770	0.2964	-0.7650	2	0	0	3
-16.39	35.78	-39.22	-5.00	-4.50	-20.75	132.38	-5.63	-19.31	-15.42	32.55	-48.43	-1.10	3.27	9.17	0.3135	-0.1227	0.1299	-0.9326	3	0	0	3
10.38	0.02	-28.21	-6.69	-21.00	-7.19	167.56	7.75	-15.25	9.48	-2.69	-39.19	1.54	2.59	9.32	0.0587	-0.1473	-0.1022	-0.9821	3	0	0	3
3.77	0.60	-8.32	1.00	-22.06	-6.00	200.88	29.69	-28.06	-1.08	-3.40	-15.84	4.86	4.00	7.51	-0.2108	-0.1658	-0.3295	-0.9053	3	0	0	3
-25.55	-7.74	-39.22	16.75	-12.75	-9.19	241.94	-8.44	37.19	-24.10	-1.87	-46.94	-1.47	-5.37	8.06	-0.4307	0.1682	0.2450	-0.8522	3	0	0	3
-7.82	-23.54	-37.16	18.00	-10.56	-12.25	193.38	-38.81	38.94	-1.67	-18.74	-43.10	-6.15	-4.80	5.93	-0.0304	0.2664	0.3627	-0.8925	3	0	0	3
-3.73	-14.86	-17.65	8.75	-9.69	-18.50	144.50	-43.06	33.13	-1.56	-18.27	-17.88	-6.74	-3.82	6.00	0.3738	0.3038	0.2491	-0.8402	3	0	0	3
-10.93	16.45	-39.22	-17.56	-14.56	-7.25	123.81	-6.63	-31.06	-5.15	7.86	-47.56	-1.50	4.93	8.33	0.4238	-0.1325	0.2202	-0.8685	3	0	0	3
10.66	-1.85	-21.26	-10.69	-19.69	-5.75	151.19	-1.50	-24.50	10.92	-5.93	-30.18	-0.26	4.07	8.91	0.2009	-0.1987	0.0286	-0.9589	3	0	0	3
5.07	0.40	-19.59	-5.25	-22.19	-3.75	176.38	21.44	-24.25	1.48	-3.34	-27.91	3.58	3.75	8.32	-0.0143	-0.1864	-0.2506	-0.9498	3	0	0	3
-32.87	-1.06	-39.22	14.88	-18.00	3.00	215.88	-18.75	36.75	-25.45	0.94	-46.66	-3.15	-5.55	7.43	-0.2394	0.1309	0.3057	-0.9122	3	0	0	3
-11.69	-20.72	-35.91	15.38	-14.56	-10.06	165.94	-52.19	25.75	-3.55	-19.18	-42.59	-7.75	-2.60	5.41	0.1660	0.2343	0.4041	-0.8685	3	0	0	3
-39.22	-38.91	25.34	-1.00	-11.38	-19.75	126.12	-17.87	-14.75	-36.21	-21.99	16.15	-3.01	2.38	9.02	0.4586	-0.1997	0.1318	-0.8558	3	0	0	3
8.84	-3.96	-26.79	-13.25	-16.87	-6.06	137.69	-6.88	-33.63	9.45	-8.37	-34.49	-1.18	5.39	8.10	0.3212	-0.2466	0.1301	-0.9050	3	0	0	3
22.32	-0.14	-5.30	-10.25	-20.69	-1.50	155.13	15.94	-25.50	15.63	-7.66	-16.03	2.96	3.83	8.52	0.1606	-0.2236	-0.1271	-0.9529	3	0	0	3
34.51	39.22	28.24	-1.56	-22.87	-1.75	210.13	-22.25	-39.56	38.23	33.43	21.25	-3.71	5.78	6.99	-0.2994	-0.2166	0.2477	-0.8956	3	0	0	3
4.82	-11.80	-25.96	15.25	-13.25	-11.19	187.06	-43.44	33.25	11.57	-7.89	-31.91	-6.74	-3.90	5.94	-0.0294	0.2001	0.4058	-0.8913	3	0	0	3
-37.89	-39.22	0.87	9.19	-12.06	-17.87	133.56	-69.06	16.37	-29.17	-38.23	-6.61	-9.16	-0.98	3.35	0.3915	0.2953	0.5026	-0.7120	3	0	0	3
-3.11	12.60	-39.22	-15.25	-18.25	-4.06	131.63	-11.25	-39.25	7.41	4.28	-46.67	-1.91	6.09	7.44	0.3634	-0.2279	0.2524	-0.8673	3	0	0	3
4.32	-1.77	-26.53	-9.19	-21.50	-0.56	154.25	0.56	-34.63	4.22	-7.35	-34.60	0.25	5.50	8.11	0.1812	-0.2818	0.0220	-0.9420	3	0	0	3
4.16	-0.80	-16.82	-4.88	-22.87	0.19	177.69	20.31	-23.06	2.05	-4.18	-22.80	3.40	3.60	8.45	-0.0150	-0.1775	-0.2128	-0.9608	3	0	0	3
2.91	-0.41	-6.37	0.56	-21.75	-7.00	202.88	32.19	-22.56	-2.31	-3.59	-14.03	5.23	3.18	7.65	-0.2266	-0.1041	-0.3256	-0.9120	3	0	0	3
5.38	1.50	-5.78	6.38	-19.69	-10.38	236.00	32.50	-31.50	-2.29	-4.55	-12.94	5.27	4.31	7.04	-0.4796	-0.0698	-0.3723	-0.7916	3	0	0	3
4.22	1.25	-11.44	14.00	-10.19	-16.19	275.50	23.37	-39.38	0.32	-4.45	-18.40	3.89	5.71	6.95	-0.7225	-0.0416	-0.3817	-0.5750	3	0	0	3
4.87	9.58	-20.12	10.00	-1.25	-20.06	307.25	28.44	-40.50	0.73	6.27	-27.57	4.67	5.60	6.55	-0.7934	0.1512	-0.4045	-0.4289	3	0	0	3
